ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia_Correctivo,Frecuencia_Preventivo
338,452,2020-01-15 01:00:00,Preventivo,8745.02,44,Planta Oeste,10,10
339,307,2020-01-15 02:00:00,Correctivo,4427.12,12,Planta Sur,12,6
340,13,2020-01-15 03:00:00,Correctivo,764.0,33,Planta Sur,8,10
341,261,2020-01-15 04:00:00,Correctivo,1094.03,6,Planta Norte,9,5
342,70,2020-01-15 05:00:00,Correctivo,5263.45,41,Planta Norte,10,7
343,5,2020-01-15 06:00:00,Preventivo,6125.48,5,Planta Este,10,7
344,423,2020-01-15 07:00:00,Correctivo,6035.81,15,Planta Sur,11,13
345,279,2020-01-15 08:00:00,Correctivo,3193.33,34,Planta Oeste,9,9
346,417,2020-01-15 09:00:00,Correctivo,8599.84,4,Planta Este,5,8
347,364,2020-01-15 10:00:00,Preventivo,427.13,42,Planta Norte,6,15
348,44,2020-01-15 11:00:00,Preventivo,705.25,11,Planta Este,5,10
349,394,2020-01-15 12:00:00,Preventivo,5900.72,9,Planta Sur,14,12
350,294,2020-01-15 13:00:00,Preventivo,6291.49,19,Planta Oeste,9,12
351,373,2020-01-15 14:00:00,Preventivo,1988.7,43,Planta Este,9,9
352,118,2020-01-15 15:00:00,Correctivo,2428.57,11,Planta Norte,12,10
353,372,2020-01-15 16:00:00,Correctivo,6749.74,33,Planta Sur,15,9
354,435,2020-01-15 17:00:00,Correctivo,5535.52,37,Planta Este,10,6
355,185,2020-01-15 18:00:00,Correctivo,4327.89,39,Planta Sur,7,11
356,337,2020-01-15 19:00:00,Preventivo,6183.63,21,Planta Sur,13,11
357,91,2020-01-15 20:00:00,Correctivo,8986.49,13,Planta Este,11,11
358,246,2020-01-15 21:00:00,Preventivo,1626.31,6,Planta Este,10,6
359,315,2020-01-15 22:00:00,Correctivo,8289.67,9,Planta Sur,12,13
360,370,2020-01-15 23:00:00,Preventivo,4448.61,35,Planta Norte,8,7
361,386,2020-01-16 00:00:00,Preventivo,2224.54,12,Planta Oeste,11,6
362,108,2020-01-16 01:00:00,Preventivo,2355.15,22,Planta Sur,16,6
363,430,2020-01-16 02:00:00,Correctivo,5300.85,28,Planta Norte,15,10
364,467,2020-01-16 03:00:00,Correctivo,4747.7,26,Planta Oeste,14,8
365,27,2020-01-16 04:00:00,Preventivo,5085.77,28,Planta Norte,1,12
366,161,2020-01-16 05:00:00,Preventivo,1082.76,32,Planta Sur,11,9
367,222,2020-01-16 06:00:00,Correctivo,389.09,11,Planta Oeste,13,12
368,8,2020-01-16 07:00:00,Preventivo,9101.18,35,Planta Sur,16,11
369,481,2020-01-16 08:00:00,Preventivo,4599.85,15,Planta Oeste,4,9
370,141,2020-01-16 09:00:00,Preventivo,8080.63,4,Planta Este,19,14
371,101,2020-01-16 10:00:00,Correctivo,5029.43,42,Planta Sur,15,14
372,178,2020-01-16 11:00:00,Preventivo,7383.08,33,Planta Este,5,8
373,171,2020-01-16 12:00:00,Correctivo,5866.07,22,Planta Norte,13,7
374,40,2020-01-16 13:00:00,Preventivo,8864.5,43,Planta Sur,7,13
375,122,2020-01-16 14:00:00,Preventivo,7091.34,18,Planta Norte,14,9
376,397,2020-01-16 15:00:00,Preventivo,7174.82,2,Planta Norte,15,14
377,361,2020-01-16 16:00:00,Correctivo,5272.31,47,Planta Oeste,8,10
378,338,2020-01-16 17:00:00,Preventivo,9460.92,23,Planta Sur,8,11
379,14,2020-01-16 18:00:00,Preventivo,9102.03,36,Planta Oeste,10,12
380,225,2020-01-16 19:00:00,Preventivo,6804.19,36,Planta Este,12,17
381,426,2020-01-16 20:00:00,Preventivo,8804.72,13,Planta Oeste,14,5
382,210,2020-01-16 21:00:00,Preventivo,8173.18,8,Planta Este,7,7
383,5,2020-01-16 22:00:00,Correctivo,6411.42,22,Planta Sur,10,7
384,265,2020-01-16 23:00:00,Correctivo,3038.33,31,Planta Oeste,9,2
385,63,2020-01-17 00:00:00,Correctivo,7539.11,1,Planta Norte,8,11
386,260,2020-01-17 01:00:00,Correctivo,5139.75,6,Planta Norte,5,14
387,63,2020-01-17 02:00:00,Preventivo,3128.25,45,Planta Este,8,11
388,471,2020-01-17 03:00:00,Correctivo,677.78,46,Planta Este,18,5
389,59,2020-01-17 04:00:00,Correctivo,9197.89,4,Planta Oeste,20,9
390,351,2020-01-17 05:00:00,Preventivo,3219.24,26,Planta Norte,11,7
391,447,2020-01-17 06:00:00,Preventivo,2505.23,22,Planta Norte,12,13
392,197,2020-01-17 07:00:00,Preventivo,5804.26,44,Planta Este,11,11
393,223,2020-01-17 08:00:00,Correctivo,6383.65,10,Planta Sur,11,11
394,155,2020-01-17 09:00:00,Preventivo,9206.25,30,Planta Sur,4,10
395,199,2020-01-17 10:00:00,Preventivo,7256.44,42,Planta Este,13,5
396,30,2020-01-17 11:00:00,Preventivo,793.16,36,Planta Sur,11,13
397,163,2020-01-17 12:00:00,Preventivo,2830.29,17,Planta Este,11,10
398,425,2020-01-17 13:00:00,Correctivo,4758.93,46,Planta Este,10,10
399,445,2020-01-17 14:00:00,Correctivo,2297.67,33,Planta Norte,8,12
400,385,2020-01-17 15:00:00,Preventivo,8143.37,31,Planta Oeste,7,17
401,25,2020-01-17 16:00:00,Correctivo,1869.0,32,Planta Oeste,7,11
402,293,2020-01-17 17:00:00,Correctivo,3253.86,22,Planta Norte,14,9
403,267,2020-01-17 18:00:00,Preventivo,573.27,33,Planta Sur,7,10
404,321,2020-01-17 19:00:00,Preventivo,3791.22,30,Planta Este,9,12
405,81,2020-01-17 20:00:00,Preventivo,7977.08,40,Planta Norte,10,11
406,71,2020-01-17 21:00:00,Preventivo,8802.18,3,Planta Norte,3,12
407,89,2020-01-17 22:00:00,Preventivo,9509.82,30,Planta Oeste,19,8
408,182,2020-01-17 23:00:00,Preventivo,4087.27,6,Planta Este,10,13
409,100,2020-01-18 00:00:00,Preventivo,7016.65,40,Planta Norte,12,10
410,401,2020-01-18 01:00:00,Correctivo,818.57,28,Planta Este,8,4
411,144,2020-01-18 02:00:00,Correctivo,2428.67,32,Planta Oeste,6,8
412,433,2020-01-18 03:00:00,Preventivo,2631.92,45,Planta Norte,15,11
413,229,2020-01-18 04:00:00,Correctivo,5953.2,4,Planta Norte,7,10
414,132,2020-01-18 05:00:00,Correctivo,8524.46,36,Planta Sur,11,10
415,157,2020-01-18 06:00:00,Correctivo,8881.39,45,Planta Norte,14,11
416,397,2020-01-18 07:00:00,Preventivo,9515.85,27,Planta Este,15,14
417,124,2020-01-18 08:00:00,Correctivo,1586.33,35,Planta Norte,5,6
418,162,2020-01-18 09:00:00,Correctivo,4263.96,8,Planta Norte,6,11
419,225,2020-01-18 10:00:00,Preventivo,9189.99,46,Planta Sur,12,17
420,420,2020-01-18 11:00:00,Correctivo,7321.42,34,Planta Este,8,13
421,94,2020-01-18 12:00:00,Preventivo,6437.59,13,Planta Norte,4,12
422,255,2020-01-18 13:00:00,Correctivo,9609.7,29,Planta Sur,12,12
423,79,2020-01-18 14:00:00,Correctivo,6221.17,47,Planta Sur,15,12
424,58,2020-01-18 15:00:00,Correctivo,1385.45,24,Planta Este,10,6
425,350,2020-01-18 16:00:00,Preventivo,4954.78,46,Planta Sur,11,6
426,413,2020-01-18 17:00:00,Correctivo,6056.84,13,Planta Norte,8,8
427,323,2020-01-18 18:00:00,Correctivo,1244.38,45,Planta Norte,12,11
428,180,2020-01-18 19:00:00,Correctivo,2063.63,28,Planta Oeste,10,9
429,223,2020-01-18 20:00:00,Correctivo,1070.24,6,Planta Sur,11,11
430,288,2020-01-18 21:00:00,Preventivo,9130.89,24,Planta Sur,13,8
431,108,2020-01-18 22:00:00,Correctivo,5089.19,32,Planta Este,16,6
432,77,2020-01-18 23:00:00,Preventivo,9616.53,45,Planta Este,6,14
433,471,2020-01-19 00:00:00,Correctivo,4844.85,10,Planta Sur,18,5
434,119,2020-01-19 01:00:00,Preventivo,8265.88,9,Planta Sur,14,10
435,32,2020-01-19 02:00:00,Preventivo,9529.54,35,Planta Norte,14,12
436,360,2020-01-19 03:00:00,Correctivo,3034.32,34,Planta Este,11,14
437,295,2020-01-19 04:00:00,Preventivo,8287.49,9,Planta Norte,13,12
438,421,2020-01-19 05:00:00,Correctivo,9153.72,17,Planta Este,14,16
439,474,2020-01-19 06:00:00,Correctivo,5012.66,13,Planta Sur,9,6
440,179,2020-01-19 07:00:00,Correctivo,6652.98,12,Planta Sur,11,14
441,113,2020-01-19 08:00:00,Preventivo,422.66,9,Planta Norte,12,12
442,73,2020-01-19 09:00:00,Preventivo,2194.64,34,Planta Oeste,12,10
443,132,2020-01-19 10:00:00,Correctivo,6264.56,1,Planta Sur,11,10
444,301,2020-01-19 11:00:00,Correctivo,7418.11,3,Planta Sur,13,11
445,276,2020-01-19 12:00:00,Correctivo,9588.15,14,Planta Este,11,5
446,83,2020-01-19 13:00:00,Preventivo,516.03,19,Planta Sur,9,12
447,15,2020-01-19 14:00:00,Correctivo,2357.59,10,Planta Sur,11,10
448,312,2020-01-19 15:00:00,Correctivo,1391.69,25,Planta Este,17,11
449,272,2020-01-19 16:00:00,Preventivo,8112.93,40,Planta Oeste,8,5
450,140,2020-01-19 17:00:00,Preventivo,6927.39,43,Planta Norte,6,9
451,15,2020-01-19 18:00:00,Correctivo,1892.81,17,Planta Norte,11,10
452,316,2020-01-19 19:00:00,Correctivo,1236.06,25,Planta Sur,8,6
453,63,2020-01-19 20:00:00,Correctivo,8478.39,22,Planta Este,8,11
454,366,2020-01-19 21:00:00,Correctivo,477.82,18,Planta Este,18,5
455,341,2020-01-19 22:00:00,Correctivo,3644.38,3,Planta Este,8,8
456,148,2020-01-19 23:00:00,Preventivo,184.27,23,Planta Sur,4,15
457,136,2020-01-20 00:00:00,Preventivo,7317.16,22,Planta Norte,4,13
458,427,2020-01-20 01:00:00,Preventivo,4791.75,32,Planta Oeste,15,10
459,60,2020-01-20 02:00:00,Correctivo,6010.46,46,Planta Oeste,13,12
460,262,2020-01-20 03:00:00,Preventivo,7537.42,4,Planta Sur,9,10
461,283,2020-01-20 04:00:00,Preventivo,6832.64,21,Planta Sur,13,18
462,278,2020-01-20 05:00:00,Correctivo,402.33,26,Planta Norte,8,14
463,66,2020-01-20 06:00:00,Correctivo,8467.85,17,Planta Sur,13,6
464,59,2020-01-20 07:00:00,Preventivo,7344.17,38,Planta Norte,20,9
465,238,2020-01-20 08:00:00,Correctivo,381.48,3,Planta Sur,8,14
466,474,2020-01-20 09:00:00,Correctivo,2324.64,27,Planta Oeste,9,6
467,293,2020-01-20 10:00:00,Preventivo,5637.9,45,Planta Este,14,9
468,106,2020-01-20 11:00:00,Preventivo,2637.74,17,Planta Norte,6,13
469,307,2020-01-20 12:00:00,Preventivo,1754.86,47,Planta Oeste,12,6
470,87,2020-01-20 13:00:00,Correctivo,4583.82,23,Planta Norte,8,9
471,38,2020-01-20 14:00:00,Preventivo,6017.6,8,Planta Este,11,14
472,96,2020-01-20 15:00:00,Preventivo,2053.57,1,Planta Sur,12,10
473,244,2020-01-20 16:00:00,Correctivo,2614.37,15,Planta Sur,5,11
474,390,2020-01-20 17:00:00,Correctivo,1220.27,29,Planta Sur,13,10
475,346,2020-01-20 18:00:00,Correctivo,8037.94,23,Planta Este,9,8
476,314,2020-01-20 19:00:00,Preventivo,2094.52,2,Planta Norte,4,11
477,357,2020-01-20 20:00:00,Correctivo,5010.91,24,Planta Este,12,10
478,303,2020-01-20 21:00:00,Correctivo,2376.09,24,Planta Sur,12,13
479,358,2020-01-20 22:00:00,Preventivo,3689.57,33,Planta Norte,13,6
480,83,2020-01-20 23:00:00,Correctivo,6705.28,35,Planta Oeste,9,12
481,240,2020-01-21 00:00:00,Correctivo,7419.48,14,Planta Este,15,6
482,410,2020-01-21 01:00:00,Preventivo,6354.76,42,Planta Norte,9,16
483,287,2020-01-21 02:00:00,Correctivo,6362.64,44,Planta Oeste,10,6
484,430,2020-01-21 03:00:00,Preventivo,8495.84,43,Planta Este,15,10
485,112,2020-01-21 04:00:00,Correctivo,5339.39,8,Planta Sur,13,5
486,429,2020-01-21 05:00:00,Correctivo,1949.76,21,Planta Norte,12,8
487,295,2020-01-21 06:00:00,Preventivo,1061.97,16,Planta Norte,13,12
488,229,2020-01-21 07:00:00,Preventivo,4369.21,42,Planta Sur,7,10
489,25,2020-01-21 08:00:00,Correctivo,9839.85,22,Planta Este,7,11
490,216,2020-01-21 09:00:00,Correctivo,3102.53,22,Planta Norte,11,12
491,52,2020-01-21 10:00:00,Correctivo,5948.03,31,Planta Sur,11,12
492,284,2020-01-21 11:00:00,Preventivo,3574.53,5,Planta Sur,17,14
493,393,2020-01-21 12:00:00,Correctivo,4384.8,46,Planta Norte,17,9
494,496,2020-01-21 13:00:00,Correctivo,2743.74,14,Planta Norte,10,11
495,252,2020-01-21 14:00:00,Correctivo,4264.82,14,Planta Norte,7,13
496,352,2020-01-21 15:00:00,Preventivo,9619.06,24,Planta Este,10,7
497,134,2020-01-21 16:00:00,Correctivo,2734.2,35,Planta Este,11,19
498,315,2020-01-21 17:00:00,Preventivo,3796.11,13,Planta Oeste,12,13
499,172,2020-01-21 18:00:00,Correctivo,6016.42,37,Planta Norte,21,15
500,43,2020-01-21 19:00:00,Correctivo,3553.62,8,Planta Este,8,9
501,303,2020-01-21 20:00:00,Preventivo,7984.3,41,Planta Norte,12,13
502,46,2020-01-21 21:00:00,Correctivo,348.14,40,Planta Norte,9,12
503,293,2020-01-21 22:00:00,Correctivo,2633.71,41,Planta Oeste,14,9
504,265,2020-01-21 23:00:00,Correctivo,7736.05,43,Planta Este,9,2
505,148,2020-01-22 00:00:00,Correctivo,4232.46,31,Planta Norte,4,15
506,14,2020-01-22 01:00:00,Correctivo,7431.62,45,Planta Este,10,12
507,374,2020-01-22 02:00:00,Preventivo,5856.33,36,Planta Este,10,3
508,372,2020-01-22 03:00:00,Correctivo,1198.24,29,Planta Norte,15,9
509,462,2020-01-22 04:00:00,Preventivo,9964.87,22,Planta Norte,4,8
510,254,2020-01-22 05:00:00,Preventivo,7415.92,19,Planta Sur,9,11
511,57,2020-01-22 06:00:00,Correctivo,686.04,24,Planta Norte,9,14
512,225,2020-01-22 07:00:00,Preventivo,2275.67,17,Planta Norte,12,17
513,441,2020-01-22 08:00:00,Correctivo,8651.97,21,Planta Este,10,6
514,95,2020-01-22 09:00:00,Correctivo,9317.82,5,Planta Oeste,13,7
515,189,2020-01-22 10:00:00,Correctivo,6801.03,32,Planta Oeste,7,7
516,49,2020-01-22 11:00:00,Correctivo,3505.96,10,Planta Este,14,7
517,91,2020-01-22 12:00:00,Correctivo,338.91,6,Planta Sur,11,11
518,48,2020-01-22 13:00:00,Preventivo,5105.22,1,Planta Norte,9,9
519,128,2020-01-22 14:00:00,Correctivo,2806.62,28,Planta Este,13,12
520,285,2020-01-22 15:00:00,Correctivo,9297.4,39,Planta Este,13,4
521,282,2020-01-22 16:00:00,Correctivo,4813.29,24,Planta Norte,6,9
522,181,2020-01-22 17:00:00,Preventivo,6500.94,22,Planta Norte,12,7
523,184,2020-01-22 18:00:00,Correctivo,2411.89,6,Planta Norte,11,7
524,430,2020-01-22 19:00:00,Preventivo,4292.52,13,Planta Oeste,15,10
525,366,2020-01-22 20:00:00,Correctivo,6417.03,15,Planta Oeste,18,5
526,359,2020-01-22 21:00:00,Preventivo,8319.53,22,Planta Oeste,6,13
527,411,2020-01-22 22:00:00,Preventivo,6557.73,41,Planta Norte,8,9
528,414,2020-01-22 23:00:00,Correctivo,9124.64,15,Planta Oeste,9,6
529,148,2020-01-23 00:00:00,Preventivo,2363.99,12,Planta Norte,4,15
530,340,2020-01-23 01:00:00,Preventivo,5772.28,16,Planta Oeste,8,17
531,207,2020-01-23 02:00:00,Preventivo,7996.3,13,Planta Sur,14,13
532,298,2020-01-23 03:00:00,Preventivo,7817.62,19,Planta Sur,9,15
533,458,2020-01-23 04:00:00,Preventivo,5732.39,37,Planta Este,5,9
534,189,2020-01-23 05:00:00,Correctivo,3667.55,44,Planta Oeste,7,7
535,212,2020-01-23 06:00:00,Correctivo,7003.08,31,Planta Oeste,11,8
536,281,2020-01-23 07:00:00,Correctivo,4563.27,36,Planta Sur,20,10
537,38,2020-01-23 08:00:00,Preventivo,2204.29,9,Planta Oeste,11,14
538,454,2020-01-23 09:00:00,Correctivo,7412.31,39,Planta Norte,7,5
539,410,2020-01-23 10:00:00,Preventivo,5755.6,4,Planta Sur,9,16
540,421,2020-01-23 11:00:00,Correctivo,2433.64,17,Planta Norte,14,16
541,412,2020-01-23 12:00:00,Preventivo,6148.71,1,Planta Norte,12,16
542,279,2020-01-23 13:00:00,Preventivo,5450.37,31,Planta Este,9,9
543,449,2020-01-23 14:00:00,Correctivo,7422.63,39,Planta Sur,11,12
544,156,2020-01-23 15:00:00,Correctivo,3520.32,9,Planta Sur,14,9
545,267,2020-01-23 16:00:00,Correctivo,2446.89,18,Planta Este,7,10
546,432,2020-01-23 17:00:00,Correctivo,8094.4,35,Planta Sur,8,8
547,107,2020-01-23 18:00:00,Correctivo,5228.9,16,Planta Sur,16,14
548,332,2020-01-23 19:00:00,Correctivo,7854.21,14,Planta Norte,14,12
549,25,2020-01-23 20:00:00,Preventivo,1726.58,26,Planta Sur,7,11
550,201,2020-01-23 21:00:00,Preventivo,8715.51,7,Planta Norte,13,10
551,469,2020-01-23 22:00:00,Preventivo,1874.72,24,Planta Oeste,7,16
552,129,2020-01-23 23:00:00,Preventivo,7312.61,24,Planta Sur,10,12
553,290,2020-01-24 00:00:00,Preventivo,7094.04,37,Planta Sur,11,7
554,219,2020-01-24 01:00:00,Correctivo,4611.24,18,Planta Este,13,5
555,222,2020-01-24 02:00:00,Preventivo,7452.97,12,Planta Norte,13,12
556,288,2020-01-24 03:00:00,Correctivo,4866.85,46,Planta Sur,13,8
557,230,2020-01-24 04:00:00,Correctivo,4012.93,30,Planta Este,12,11
558,222,2020-01-24 05:00:00,Correctivo,3407.33,29,Planta Sur,13,12
559,284,2020-01-24 06:00:00,Correctivo,7084.79,40,Planta Este,17,14
560,284,2020-01-24 07:00:00,Preventivo,1578.6,18,Planta Sur,17,14
561,352,2020-01-24 08:00:00,Correctivo,5115.85,1,Planta Oeste,10,7
562,306,2020-01-24 09:00:00,Preventivo,2750.67,15,Planta Este,8,10
563,409,2020-01-24 10:00:00,Correctivo,4759.53,24,Planta Este,13,11
564,371,2020-01-24 11:00:00,Preventivo,8518.04,41,Planta Oeste,10,13
565,215,2020-01-24 12:00:00,Correctivo,7708.66,29,Planta Norte,12,14
566,411,2020-01-24 13:00:00,Preventivo,1459.01,26,Planta Este,8,9
567,119,2020-01-24 14:00:00,Correctivo,9879.14,35,Planta Sur,14,10
568,419,2020-01-24 15:00:00,Correctivo,5834.64,29,Planta Norte,7,10
569,195,2020-01-24 16:00:00,Preventivo,7847.02,15,Planta Sur,10,15
570,496,2020-01-24 17:00:00,Correctivo,8281.22,30,Planta Sur,10,11
571,458,2020-01-24 18:00:00,Correctivo,1272.3,24,Planta Este,5,9
572,395,2020-01-24 19:00:00,Preventivo,2297.46,40,Planta Sur,8,13
573,110,2020-01-24 20:00:00,Preventivo,2176.43,5,Planta Este,12,11
574,432,2020-01-24 21:00:00,Preventivo,5582.53,38,Planta Sur,8,8
575,192,2020-01-24 22:00:00,Correctivo,8363.87,24,Planta Oeste,6,4
576,369,2020-01-24 23:00:00,Preventivo,5786.7,47,Planta Norte,6,10
577,351,2020-01-25 00:00:00,Correctivo,4336.33,7,Planta Este,11,7
578,285,2020-01-25 01:00:00,Correctivo,5919.09,39,Planta Oeste,13,4
579,202,2020-01-25 02:00:00,Correctivo,3742.84,13,Planta Este,10,8
580,225,2020-01-25 03:00:00,Preventivo,1888.17,14,Planta Oeste,12,17
581,389,2020-01-25 04:00:00,Correctivo,4058.65,30,Planta Sur,13,11
582,448,2020-01-25 05:00:00,Preventivo,990.55,42,Planta Norte,5,13
583,101,2020-01-25 06:00:00,Preventivo,7481.69,8,Planta Norte,15,14
584,145,2020-01-25 07:00:00,Preventivo,8752.6,1,Planta Sur,11,11
585,222,2020-01-25 08:00:00,Preventivo,685.78,19,Planta Sur,13,12
586,177,2020-01-25 09:00:00,Correctivo,8242.99,36,Planta Este,9,12
587,394,2020-01-25 10:00:00,Preventivo,8694.96,36,Planta Oeste,14,12
588,359,2020-01-25 11:00:00,Correctivo,9341.35,28,Planta Este,6,13
589,498,2020-01-25 12:00:00,Preventivo,7868.56,16,Planta Oeste,10,11
590,38,2020-01-25 13:00:00,Correctivo,5720.25,37,Planta Sur,11,14
591,106,2020-01-25 14:00:00,Preventivo,7283.95,21,Planta Sur,6,13
592,206,2020-01-25 15:00:00,Preventivo,9214.77,27,Planta Este,10,6
593,308,2020-01-25 16:00:00,Preventivo,6758.73,20,Planta Norte,5,11
594,154,2020-01-25 17:00:00,Preventivo,7797.02,19,Planta Norte,7,10
595,362,2020-01-25 18:00:00,Correctivo,1597.82,6,Planta Norte,7,12
596,281,2020-01-25 19:00:00,Preventivo,5899.96,19,Planta Este,20,10
597,303,2020-01-25 20:00:00,Preventivo,4523.3,46,Planta Este,12,13
598,117,2020-01-25 21:00:00,Preventivo,4243.64,4,Planta Este,8,9
599,10,2020-01-25 22:00:00,Correctivo,1526.44,21,Planta Sur,10,8
600,315,2020-01-25 23:00:00,Correctivo,2872.37,42,Planta Norte,12,13
601,134,2020-01-26 00:00:00,Preventivo,6413.12,28,Planta Oeste,11,19
602,21,2020-01-26 01:00:00,Preventivo,2774.51,33,Planta Este,13,10
603,122,2020-01-26 02:00:00,Correctivo,6788.35,44,Planta Este,14,9
604,215,2020-01-26 03:00:00,Preventivo,3610.3,10,Planta Sur,12,14
605,152,2020-01-26 04:00:00,Correctivo,9711.89,5,Planta Oeste,9,12
606,455,2020-01-26 05:00:00,Correctivo,7252.49,22,Planta Oeste,15,7
607,266,2020-01-26 06:00:00,Preventivo,2180.25,37,Planta Norte,13,13
608,489,2020-01-26 07:00:00,Preventivo,6402.87,18,Planta Este,17,12
609,4,2020-01-26 08:00:00,Correctivo,9416.56,31,Planta Este,12,8
610,433,2020-01-26 09:00:00,Correctivo,2319.49,19,Planta Norte,15,11
611,475,2020-01-26 10:00:00,Correctivo,7640.52,22,Planta Oeste,9,6
612,334,2020-01-26 11:00:00,Preventivo,6884.58,24,Planta Oeste,12,16
613,459,2020-01-26 12:00:00,Preventivo,8432.27,3,Planta Norte,11,8
614,201,2020-01-26 13:00:00,Preventivo,7461.69,17,Planta Oeste,13,10
615,337,2020-01-26 14:00:00,Preventivo,3654.29,23,Planta Sur,13,11
616,294,2020-01-26 15:00:00,Correctivo,438.57,23,Planta Sur,9,12
617,158,2020-01-26 16:00:00,Correctivo,6476.76,18,Planta Sur,6,11
618,465,2020-01-26 17:00:00,Preventivo,3768.08,4,Planta Sur,15,11
619,64,2020-01-26 18:00:00,Correctivo,598.49,42,Planta Oeste,18,10
620,142,2020-01-26 19:00:00,Correctivo,7730.91,28,Planta Oeste,9,7
621,174,2020-01-26 20:00:00,Correctivo,9116.17,23,Planta Norte,9,11
622,114,2020-01-26 21:00:00,Preventivo,5748.57,44,Planta Norte,15,7
623,106,2020-01-26 22:00:00,Preventivo,3391.43,32,Planta Este,6,13
624,66,2020-01-26 23:00:00,Preventivo,7135.12,12,Planta Este,13,6
625,328,2020-01-27 00:00:00,Preventivo,9306.47,36,Planta Este,13,7
626,417,2020-01-27 01:00:00,Preventivo,3317.59,34,Planta Oeste,5,8
627,268,2020-01-27 02:00:00,Preventivo,4548.21,25,Planta Este,7,17
628,223,2020-01-27 03:00:00,Preventivo,1492.3,19,Planta Sur,11,11
629,2,2020-01-27 04:00:00,Correctivo,644.29,6,Planta Norte,7,6
630,206,2020-01-27 05:00:00,Preventivo,1944.97,43,Planta Sur,10,6
631,254,2020-01-27 06:00:00,Correctivo,7899.18,29,Planta Oeste,9,11
632,249,2020-01-27 07:00:00,Correctivo,9209.15,29,Planta Este,17,9
633,124,2020-01-27 08:00:00,Preventivo,7278.95,1,Planta Este,5,6
634,238,2020-01-27 09:00:00,Correctivo,4155.88,37,Planta Sur,8,14
635,94,2020-01-27 10:00:00,Preventivo,6255.34,44,Planta Oeste,4,12
636,436,2020-01-27 11:00:00,Preventivo,2086.3,33,Planta Norte,9,11
637,121,2020-01-27 12:00:00,Correctivo,4450.76,29,Planta Norte,9,6
638,306,2020-01-27 13:00:00,Correctivo,6371.26,24,Planta Sur,8,10
639,455,2020-01-27 14:00:00,Correctivo,6336.05,23,Planta Este,15,7
640,164,2020-01-27 15:00:00,Correctivo,7720.27,46,Planta Este,16,12
641,21,2020-01-27 16:00:00,Correctivo,7615.58,6,Planta Sur,13,10
642,332,2020-01-27 17:00:00,Preventivo,6764.31,42,Planta Sur,14,12
643,144,2020-01-27 18:00:00,Preventivo,1307.91,30,Planta Oeste,6,8
644,260,2020-01-27 19:00:00,Preventivo,8075.1,8,Planta Norte,5,14
645,2,2020-01-27 20:00:00,Correctivo,3751.38,38,Planta Oeste,7,6
646,43,2020-01-27 21:00:00,Preventivo,1144.38,27,Planta Sur,8,9
647,493,2020-01-27 22:00:00,Preventivo,945.42,46,Planta Sur,9,9
648,498,2020-01-27 23:00:00,Preventivo,9636.83,30,Planta Norte,10,11
649,158,2020-01-28 00:00:00,Preventivo,9171.78,28,Planta Norte,6,11
650,306,2020-01-28 01:00:00,Preventivo,121.01,37,Planta Este,8,10
651,60,2020-01-28 02:00:00,Correctivo,4489.48,11,Planta Norte,13,12
652,416,2020-01-28 03:00:00,Preventivo,9370.84,44,Planta Este,8,16
653,2,2020-01-28 04:00:00,Correctivo,7861.61,31,Planta Sur,7,6
654,342,2020-01-28 05:00:00,Preventivo,3539.49,26,Planta Norte,6,12
655,405,2020-01-28 06:00:00,Correctivo,3465.86,1,Planta Norte,12,10
656,427,2020-01-28 07:00:00,Correctivo,107.06,45,Planta Sur,15,10
657,125,2020-01-28 08:00:00,Correctivo,991.38,8,Planta Este,5,15
658,64,2020-01-28 09:00:00,Correctivo,3041.21,27,Planta Este,18,10
659,180,2020-01-28 10:00:00,Correctivo,7373.64,1,Planta Este,10,9
660,436,2020-01-28 11:00:00,Correctivo,1600.84,28,Planta Este,9,11
661,485,2020-01-28 12:00:00,Preventivo,2455.57,12,Planta Sur,9,11
662,85,2020-01-28 13:00:00,Correctivo,4799.56,47,Planta Oeste,10,13
663,323,2020-01-28 14:00:00,Preventivo,4618.65,14,Planta Oeste,12,11
664,205,2020-01-28 15:00:00,Correctivo,2361.6,37,Planta Oeste,7,8
665,101,2020-01-28 16:00:00,Correctivo,324.08,5,Planta Este,15,14
666,122,2020-01-28 17:00:00,Preventivo,1060.21,11,Planta Norte,14,9
667,330,2020-01-28 18:00:00,Preventivo,3930.4,8,Planta Este,5,10
668,110,2020-01-28 19:00:00,Correctivo,9587.46,28,Planta Oeste,12,11
669,145,2020-01-28 20:00:00,Preventivo,2241.3,5,Planta Sur,11,11
670,66,2020-01-28 21:00:00,Correctivo,2483.4,38,Planta Norte,13,6
671,108,2020-01-28 22:00:00,Preventivo,7721.99,21,Planta Este,16,6
672,333,2020-01-28 23:00:00,Correctivo,9860.74,39,Planta Este,8,8
